"","Genotype","DP_2015","DP_2017","DP_2018","DP_2019","DP_2015_2017","DP_2015_2018","DP_2015_2019"
"2004X112-7-0-2",1,-21.3260779046588,38.0241591574099,97.1355474198047,35.1968270571827,8.875,38.3016039051604,37.5546548117154
"2004X151-5-0-4",2,109.983445904865,117.071778205029,77.9272140864714,-20.719839609484,113.4375,101.594316596932,70.9865324267782
"5J030235-4",3,116.955815213186,108.311716141168,57.1355474198047,35.1968270571827,112.542372881356,94.0798524927317,79.3883412523937
"5J030235-7",4,76.9558152131859,88.3117161411677,17.1355474198047,75.1968270571827,82.542372881356,60.746519159398,64.3883412523936
"5J030465-1",5,116.955815213186,68.3117161411677,17.1355474198047,15.1968270571827,92.5423728813557,67.4131858260647,54.3883412523938
"5J030662-13",6,76.9558152131859,48.3117161411677,-2.86445258019528,-4.80317294281729,62.542372881356,40.746519159398,29.3883412523935
"5J040094-1",7,76.9558152131859,28.3117161411677,-2.86445258019528,-44.8031729428173,52.5423728813559,34.0798524927314,14.3883412523937
"5J040150-1",8,96.9558152131859,68.3117161411677,37.1355474198047,-4.80317294281729,82.5423728813559,67.4131858260645,49.3883412523937
"5J050278-4",9,96.9558152131859,88.3117161411677,17.1355474198047,-24.8031729428173,92.5423728813559,67.4131858260648,44.3883412523937
"5J050278-6",10,56.9558152131859,88.3117161411677,17.1355474198047,-44.8031729428173,72.542372881356,54.0798524927313,29.3883412523937
"5J050304-1",11,56.9558152131865,88.3117161411674,77.1355474198047,95.1968270571827,72.5423728813556,74.0798524927318,79.3883412523921
"5J050348-2",12,16.9558152131859,108.311716141168,17.1355474198047,-44.8031729428173,62.542372881356,47.413185826065,24.3883412523936
"5J050348-3",13,36.9558152131859,108.311716141168,37.1355474198047,-44.8031729428173,72.5423728813559,60.7465191593981,34.3883412523937
"5J050390-1",14,76.9558152131859,108.311716141168,-2.86445258019528,-44.8031729428173,92.542372881356,60.7465191593981,34.3883412523937
"5J050390-4",15,96.9558152131859,108.311716141168,37.1355474198047,-44.8031729428173,102.542372881356,80.7465191593981,49.3883412523934
"5J050409-2",16,16.9558152131844,88.3117161411673,37.1355474198047,15.1968270571827,52.5423728813574,47.4131858260637,39.3883412523899
"5J061865-1",17,56.9558152131862,88.3117161411677,57.1355474198047,-44.8031729428173,72.5423728813547,67.4131858260624,39.388341252396
"5J061865-10",18,36.9558152131872,108.311716141168,77.1355474198047,-24.8031729428173,72.5423728813544,74.0798524927301,49.3883412523894
"5J061865-11",19,116.955815213183,68.3117161411675,17.1355474198047,-4.80317294281729,92.5423728813566,67.4131858260662,49.3883412523924
"5J061865-4",20,-43.044184786814,88.3117161411678,57.1355474198047,-4.80317294281729,22.5423728813563,34.0798524927321,24.3883412523908
"5J061865-5",21,76.9558152131853,88.3117161411676,37.1355474198047,-4.80317294281729,82.5423728813557,67.4131858260636,49.388341252396
"5J061865-6",22,96.955815213186,108.311716141168,-2.86445258019528,55.1968270571827,102.542372881356,67.4131858260649,64.3883412523932
"5J061865-7",23,96.9558152131859,108.311716141168,57.1355474198047,115.196827057183,102.542372881356,87.4131858260652,94.3883412523947
"5J061865-8",24,96.955815213186,108.311716141168,17.1355474198047,35.1968270571827,102.542372881356,74.0798524927311,64.3883412523945
"5J061865-9",25,76.9558152131859,108.311716141168,37.1355474198047,75.1968270571827,92.5423728813576,74.0798524927272,74.3883412524033
"5J061870-11",26,96.9558152131859,108.311716141168,-42.8644525801953,-4.80317294281729,102.542372881356,54.0798524927314,39.3883412523943
"5J061870-12",27,76.9558152131859,88.3117161411677,-22.8644525801953,55.1968270571827,82.542372881356,47.4131858260647,49.3883412523937
"5J061870-7",28,96.9558152131859,68.3117161411677,17.1355474198047,-4.80317294281729,82.5423728813559,60.7465191593981,44.3883412523936
"5J062060-8",29,96.9558152131859,88.3117161411677,-2.86445258019528,-24.8031729428173,92.5423728813558,60.7465191593979,39.3883412523936
"5J062064-6",30,36.9558152131859,88.3117161411677,17.1355474198047,-24.8031729428173,62.5423728813559,47.4131858260648,29.3883412523938
"5J062064-7",31,36.9558152131859,108.311716141168,-2.86445258019528,-24.8031729428173,72.542372881356,47.4131858260649,29.3883412523937
"5J062100-1",32,16.9558152131859,108.311716141168,17.1355474198047,75.1968270571827,62.5423728813559,47.4131858260646,54.3883412523938
"5J062100-2",33,-3.04418478681406,108.311716141168,57.1355474198047,75.1968270571827,52.5423728813558,54.0798524927313,59.3883412523937
"5J062100-3",34,16.9558152131859,108.311716141168,17.1355474198047,55.1968270571827,62.542372881356,47.4131858260647,49.3883412523935
"5J062100-4",35,16.9558152131859,108.311716141168,-2.86445258019528,35.1968270571827,62.5423728813559,40.746519159398,39.3883412523937
"5J062100-6",36,96.9558152131859,108.311716141168,17.1355474198047,55.1968270571827,102.542372881356,74.0798524927314,69.3883412523936
"5J062111-2",37,96.9558152131859,108.311716141168,-2.86445258019528,15.1968270571827,102.542372881356,67.4131858260648,54.3883412523937
"5J062167-2",38,96.9558152131859,108.311716141168,57.1355474198047,115.196827057183,102.542372881356,87.4131858260646,94.3883412523937
"5J062174-3",39,56.9558152131859,108.311716141168,17.1355474198047,115.196827057183,82.542372881356,60.7465191593977,74.3883412523937
"5J062199-1",40,36.9558152131859,108.311716141168,77.1355474198047,135.196827057183,72.5423728813558,74.0798524927316,89.388341252394
"5J062215-6",41,76.9558152131859,108.311716141168,97.1355474198047,115.196827057183,92.5423728813561,94.0798524927316,99.3883412523938
"5J062217-3",42,36.9558152131859,88.3117161411677,77.1355474198047,115.196827057183,62.5423728813559,67.4131858260645,79.3883412523939
"5J062227-1",43,76.9558152131859,68.3117161411677,37.1355474198047,95.1968270571827,72.5423728813551,60.7465191593976,69.3883412523933
"5J062248-1",44,76.9558152131859,108.311716141168,97.1355474198047,75.1968270571827,92.542372881356,94.0798524927315,89.3883412523942
"5J062268-1",45,36.9558152131859,88.3117161411677,77.1355474198047,35.1968270571827,62.5423728813561,67.413185826065,59.3883412523943
"6J020187-2",46,36.9558152131859,108.311716141168,-2.86445258019528,-24.8031729428173,72.5423728813559,47.4131858260647,29.3883412523938
"6J020210-1",47,56.9558152131859,108.311716141168,77.1355474198047,55.1968270571827,82.542372881356,80.7465191593981,74.3883412523937
"6J020219-1",48,56.9558152131859,88.3117161411677,57.1355474198047,-4.80317294281729,72.542372881356,67.4131858260647,49.3883412523937
"6J020219-3",49,-3.04418478681406,108.311716141168,37.1355474198047,-4.80317294281729,52.542372881356,47.4131858260648,34.3883412523935
"6J020288-1",50,96.9558152131859,88.3117161411677,17.1355474198047,-4.80317294281729,92.542372881356,67.4131858260647,49.3883412523936
"98X371-3C",51,58.6739220953412,58.0241591574099,97.1355474198047,55.1968270571827,58.875,71.6349372384937,67.5546548117154
"98X402-1C",52,78.6739220953412,38.0241591574099,77.1355474198047,35.1968270571827,58.875,64.968270571827,57.5546548117154
"98X471-2C",53,98.6739220953412,78.0241591574099,97.1355474198047,75.1968270571827,88.875,91.6349372384937,87.5546548117154
"98X472-4C",54,-1.32607790465878,98.0241591574099,57.1355474198047,15.1968270571827,48.875,51.6349372384937,42.5546548117154
"A00103",55,-1.32607790465878,58.0241591574099,77.1355474198047,55.1968270571827,28.875,44.968270571827,47.5546548117154
"A00122",56,18.6739220953412,78.0241591574099,77.1355474198047,95.1968270571827,48.875,58.3016039051604,67.5546548117154
"A00150",57,18.6739220953412,98.0241591574099,97.1355474198047,115.196827057183,58.875,71.6349372384937,82.5546548117154
"A00151",58,-21.3260779046588,78.0241591574099,77.1355474198047,35.1968270571827,28.875,44.968270571827,42.5546548117154
"A00154",59,58.6739220953412,98.0241591574099,77.1355474198047,75.1968270571827,78.875,78.3016039051604,77.5546548117154
"A00166",60,38.6739220953412,78.0241591574099,77.1355474198047,35.1968270571827,58.875,64.968270571827,57.5546548117154
"A00181",61,78.6739220953412,98.0241591574099,97.1355474198047,55.1968270571827,88.875,91.6349372384937,82.5546548117154
"A00187",62,-21.3260779046588,98.0241591574099,77.1355474198047,-44.8031729428173,38.875,51.6349372384937,27.5546548117154
"A00198",63,58.6739220953412,98.0241591574099,117.135547419805,55.1968270571827,78.875,91.6349372384937,82.5546548117154
"A00203",64,58.6739220953412,58.0241591574099,77.1355474198047,15.1968270571827,58.875,64.968270571827,52.5546548117154
"A00212",65,38.6739220953412,78.0241591574099,97.1355474198047,55.1968270571827,58.875,71.6349372384937,67.5546548117154
"A00228",66,58.6739220953412,78.0241591574099,97.1355474198047,-4.80317294281729,68.875,78.3016039051604,57.5546548117154
"A00229",67,18.6739220953412,78.0241591574099,77.1355474198047,75.1968270571827,48.875,58.3016039051604,62.5546548117154
"A00248",68,58.6739220953412,78.0241591574099,97.1355474198047,35.1968270571827,68.875,78.3016039051604,67.5546548117154
"A99105",69,38.6739220953412,78.0241591574099,77.1355474198047,95.1968270571827,58.875,64.968270571827,72.5546548117154
"A99138",70,98.6739220953412,98.0241591574099,97.1355474198047,-4.80317294281729,98.875,98.3016039051604,72.5546548117154
"A99165",71,78.6739220953412,78.0241591574099,97.1355474198047,95.1968270571827,78.875,84.968270571827,87.5546548117154
"A99236",72,38.6739220953412,78.0241591574099,77.1355474198047,-4.80317294281729,58.875,64.968270571827,47.5546548117154
"AMBER",73,36.5310649524841,74.4527305859814,97.9272140864714,59.280160390516,55.25,69.4693165969317,66.892782426778
"ARS00127",74,-1.32607790465878,78.0241591574099,97.1355474198047,115.196827057183,38.875,58.3016039051604,72.5546548117154
"ARS00173",75,16.5310649524841,94.4527305859814,57.9272140864714,79.280160390516,55.25,56.1359832635984,61.892782426778
"ARS00226",76,36.5310649524841,114.452730585981,77.9272140864714,59.280160390516,75.25,76.1359832635984,71.892782426778
"ARS00235",77,-3.46893504751587,94.4527305859814,77.9272140864714,99.280160390516,45.25,56.1359832635984,66.892782426778
"ARS00258",78,-3.46893504751587,114.452730585981,97.9272140864714,59.280160390516,55.25,69.4693165969317,66.892782426778
"ARS010704-1L",79,78.6739220953412,98.0241591574099,97.1355474198047,95.1968270571827,88.875,91.6349372384937,92.5546548117154
"ARS010719-4L",80,63.435826857246,115.167016300267,57.1355474198047,55.1968270571827,89.125,78.4682705718271,72.6796548117155
"ARS010746-2C",81,63.435826857246,75.1670163002671,77.1355474198047,15.1968270571827,69.125,71.8016039051604,57.6796548117155
"ARS010762-2C",82,43.435826857246,75.1670163002671,57.1355474198047,75.1968270571827,59.125,58.4682705718271,62.6796548117155
"ARS010769-6C",83,63.435826857246,75.1670163002671,77.1355474198047,-4.80317294281729,69.125,71.8016039051604,52.6796548117155
"ARS010780-1L",84,76.9558152131859,68.3117161411677,-42.8644525801953,-4.80317294281729,72.542372881356,34.0798524927314,24.3883412523936
"ARS010780-3C",85,76.9558152131859,68.3117161411677,-22.8644525801953,15.1968270571827,72.542372881356,40.7465191593981,34.3883412523938
"ARS960277L-R",86,18.6739220953412,118.02415915741,117.135547419805,55.1968270571827,68.875,84.968270571827,77.5546548117154
"ARS96105",87,58.6739220953412,78.0241591574099,77.1355474198047,55.1968270571827,68.875,71.6349372384937,67.5546548117154
"ARS96158",88,-23.4689350475159,94.4527305859814,37.9272140864714,79.280160390516,35.2500000000001,36.1359832635984,46.892782426778
"ARS96277",89,36.5310649524841,114.452730585981,97.9272140864714,39.280160390516,75.25,82.8026499302651,71.892782426778
"ARS970042-1C",90,16.5310649524841,94.4527305859814,77.9272140864714,19.280160390516,55.25,62.8026499302651,51.892782426778
"ARS970071-3C",91,16.5310649524841,114.452730585981,97.9272140864714,39.280160390516,65.25,76.1359832635984,66.892782426778
"ARS970168-2C",92,116.531064952484,94.4527305859814,77.9272140864714,59.280160390516,105.25,96.1359832635984,86.892782426778
"ARS970170-2L",93,116.531064952484,114.452730585981,97.9272140864714,59.280160390516,115.25,109.469316596932,96.892782426778
"ARS970184-1C",94,96.5310649524841,74.4527305859814,77.9272140864714,59.280160390516,85.25,82.8026499302651,76.892782426778
"ARS9702782",95,76.5310649524841,54.4527305859814,57.9272140864714,19.280160390516,65.25,62.8026499302651,51.892782426778
"ARS97173",96,56.5310649524841,34.4527305859814,57.9272140864714,99.280160390516,45.25,49.4693165969317,61.892782426778
"ARS97173-16",97,18.6739220953412,38.0241591574099,77.1355474198047,95.1968270571827,28.875,44.968270571827,57.5546548117154
"ARS97230-6C",98,116.531064952484,94.4527305859814,97.9272140864714,79.280160390516,105.25,102.802649930265,96.892782426778
"ARS98237",99,16.5310649524841,114.452730585981,57.9272140864714,99.280160390516,65.25,62.8026499302651,71.892782426778
"ARS98237-28",100,-1.32607790465878,58.0241591574099,57.1355474198047,75.1968270571827,28.875,38.3016039051604,47.5546548117154
"ARS98X402-1C",101,36.5310649524841,114.452730585981,57.9272140864714,79.280160390516,75.25,69.4693165969317,71.892782426778
"ARS990077-1C",102,23.435826857246,55.1670163002671,57.1355474198047,75.1968270571827,39.125,45.1349372384937,52.6796548117155
"ARS99123",103,36.5310649524841,114.452730585981,77.9272140864714,99.280160390516,75.25,76.1359832635984,81.892782426778
"ARS99137",104,38.6739220953412,58.0241591574099,77.1355474198047,55.1968270571827,48.875,58.3016039051604,57.5546548117154
"ARSC96059-1",105,-3.46893504751587,74.4527305859814,57.9272140864714,79.280160390516,35.25,42.8026499302651,51.892782426778
"ARSC96059-2",106,-3.46893504751587,74.4527305859814,77.9272140864714,79.280160390516,35.25,49.4693165969317,56.892782426778
"BITTERROOT",107,16.5310649524841,74.4527305859814,57.9272140864714,79.280160390516,45.25,49.4693165969317,56.892782426778
"BRUEHL",108,16.5310649524841,94.4527305859814,97.9272140864714,79.280160390516,55.25,69.4693165969317,71.892782426778
"BRUNDAGE96",109,16.5310649524841,94.4527305859814,77.9272140864714,79.280160390516,55.25,62.8026499302651,66.892782426778
"BRUNDAGECF",110,36.5310649524841,94.4527305859814,77.9272140864714,59.280160390516,65.25,69.4693165969317,66.892782426778
"BRUNEAU",111,36.5310649524841,94.4527305859814,77.9272140864714,39.280160390516,65.25,69.4693165969317,61.892782426778
"C960003",112,18.6739220953412,78.0241591574099,37.1355474198047,75.1968270571827,48.875,44.968270571827,52.5546548117154
"C960097",113,-21.3260779046588,98.0241591574099,77.1355474198047,35.1968270571827,38.875,51.6349372384937,47.5546548117154
"CARA",114,76.5310649524841,94.4527305859814,77.9272140864714,-20.719839609484,85.25,82.8026499302651,56.892782426778
"CHRYSTAL",115,56.5310649524841,74.4527305859814,57.9272140864714,19.280160390516,65.25,62.8026499302651,51.892782426778
"CHUKAR",116,116.531064952484,74.4527305859814,57.9272140864714,59.280160390516,95.25,82.8026499302651,76.892782426778
"CODA",117,116.531064952484,74.4527305859814,57.9272140864714,59.280160390516,95.25,82.8026499302651,76.892782426778
"CONCEPT",118,96.5310649524841,54.4527305859814,57.9272140864714,59.280160390516,75.25,69.4693165969317,66.892782426778
"CRESCENT",119,116.531064952484,54.4527305859814,37.9272140864714,59.280160390516,85.25,69.4693165969317,66.892782426778
"DUNE",120,36.5310649524841,54.4527305859814,77.9272140864714,19.280160390516,45.25,56.1359832635984,46.892782426778
"EDWIN",121,98.6739220953413,73.7384448716957,77.9272140864714,39.280160390516,86.375,83.552649930265,72.4552824267782
"ELTAN",122,80.6672247765647,97.9798803747458,97.9272140864714,39.280160390516,89.3365384615385,89.6539981403998,87.850754632397
"F/E-39",123,56.9558152131859,88.3117161411677,17.1355474198047,-4.80317294281729,72.542372881356,54.0798524927314,39.3883412523937
"F/E-4",124,96.9558152131859,88.3117161411677,-2.86445258019528,75.1968270571827,92.542372881356,60.7465191593981,64.3883412523937
"FINCH",125,58.6739220953413,93.7384448716957,97.9272140864714,39.280160390516,76.375,83.552649930265,72.4552824267782
"GOETZE",126,-31.3260779046587,113.738444871696,57.9272140864714,59.280160390516,41.375,46.8859832635983,49.9552824267783
"HILLER",127,-1.32607790465872,93.7384448716957,37.9272140864714,59.280160390516,46.375,43.552649930265,47.4552824267782
"ID00-475-2DH",128,78.6739220953413,113.738444871696,77.9272140864714,59.280160390516,96.375,90.2193165969316,82.4552824267783
"ID581",129,-31.3260779046587,113.738444871696,57.9272140864714,39.280160390516,41.375,46.8859832635983,44.9552824267783
"ID587CF",130,58.6739220953413,113.738444871696,57.9272140864714,39.280160390516,86.375,76.8859832635983,67.4552824267782
"ID589",131,138.673922095341,113.738444871696,57.9272140864714,59.280160390516,126.375,103.552649930265,92.4552824267783
"ID596",132,-31.3260779046587,93.7384448716957,57.9272140864714,39.280160390516,31.375,40.2193165969317,39.9552824267782
"ID654",133,78.6739220953413,73.7384448716957,57.9272140864714,59.280160390516,76.375,70.2193165969317,67.4552824267782
"ID655",134,98.6739220953413,93.7384448716957,57.9272140864714,39.280160390516,96.375,83.552649930265,72.4552824267782
"ID663",135,98.6739220953413,93.7384448716957,37.9272140864714,59.280160390516,96.375,76.8859832635983,72.4552824267782
"ID859",136,118.673922095341,93.7384448716957,77.9272140864714,39.280160390516,106.375,96.8859832635983,82.4552824267782
"ID96-16702A",137,16.5310649524841,74.4527305859814,57.9272140864714,59.280160390516,45.25,49.4693165969317,51.892782426778
"ID99-419",138,138.673922095341,93.7384448716957,57.9272140864714,59.280160390516,116.375,96.8859832635983,87.4552824267782
"J010038-4",139,56.9558152131859,88.3117161411677,57.1355474198047,75.1968270571827,72.542372881356,67.4131858260647,69.3883412523937
"J010039-1",140,81.2929697143889,71.5955877288386,37.1355474198047,95.1968270571827,76,63.0516039051603,71.1171548117155
"J010049-1",141,61.2929697143889,91.5955877288386,37.1355474198047,75.1968270571827,76,63.0516039051603,66.1171548117155
"J010049-2",142,41.2929697143889,51.5955877288386,37.1355474198047,95.1968270571827,46,43.0516039051603,56.1171548117155
"J01C0009-11",143,61.2929697143889,71.5955877288386,57.1355474198047,75.1968270571827,66,63.0516039051603,66.1171548117155
"J950048-001",144,81.2929697143889,91.5955877288386,37.1355474198047,55.1968270571827,86,69.718270571827,66.1171548117155
"J950052-001",145,101.292969714389,111.595587728839,77.1355474198047,-24.8031729428173,106,96.3849372384937,66.1171548117155
"J950056-004",146,101.292969714389,71.5955877288386,37.1355474198047,-4.80317294281729,86,69.718270571827,51.1171548117155
"J950060-001",147,41.2929697143889,71.5955877288386,37.1355474198047,-4.80317294281729,56,49.718270571827,36.1171548117155
"J950077-003",148,81.2929697143889,51.5955877288386,57.1355474198047,35.1968270571827,66,63.0516039051603,56.1171548117155
"J950077-004",149,101.292969714389,71.5955877288386,-2.86445258019528,55.1968270571827,86,56.3849372384937,56.1171548117155
"J950081-001",150,21.2929697143889,71.5955877288386,-2.86445258019528,75.1968270571827,46,29.718270571827,41.1171548117155
"J950086-002",151,41.2929697143889,91.5955877288386,17.1355474198047,-44.8031729428173,66,49.718270571827,26.1171548117155
"J950087-001",152,41.2929697143889,91.5955877288386,57.1355474198047,-4.80317294281729,66,63.0516039051603,46.1171548117155
"J950114-001",153,81.2929697143889,111.595587728839,57.1355474198047,-4.80317294281729,96,83.0516039051603,61.1171548117155
"J950114-002",154,101.292969714389,71.5955877288386,37.1355474198047,95.1968270571827,86,69.718270571827,76.1171548117155
"J950274-001",155,61.2929697143889,111.595587728839,77.1355474198047,35.1968270571827,86,83.0516039051603,71.1171548117155
